bce,elbo,kld,epoch
91.95514,127.3622,17.703527,1
78.77983,114.54294,17.881554,2
73.44399,111.98597,19.270988,3
69.78697,107.17283,18.692928,4
66.125015,105.10132,19.48815,5
65.59444,104.06596,19.235764,6
65.46616,103.27363,18.903732,7
62.683098,102.2906,19.803753,8
62.380764,101.929886,19.774559,9
61.984657,101.50687,19.761103,10
61.006607,100.129486,19.561438,11
60.711395,99.86975,19.579176,12
60.40709,99.589935,19.591423,13
59.613483,98.75616,19.571337,14
59.235336,98.68865,19.726658,15
59.886173,98.126274,19.12005,16
59.632812,98.173096,19.270142,17
59.18359,97.5457,19.181055,18
58.121677,97.51306,19.695694,19
58.190327,97.5795,19.694586,20
57.10676,96.57038,19.731812,21
57.790874,96.40927,19.309196,22
57.68088,96.48824,19.40368,23
58.267223,96.21814,18.975458,24
56.225937,95.98847,19.881268,25
57.288345,95.98683,19.349245,26
57.745968,95.794235,19.024134,27
56.645416,95.70841,19.531498,28
56.51879,95.69042,19.585815,29
56.184383,95.308395,19.562006,30
56.509636,94.967865,19.229115,31
56.44704,95.37338,19.46317,32
56.187813,94.768265,19.290226,33
56.461205,94.77919,19.158995,34
55.261517,94.52934,19.633913,35
54.563705,94.85629,20.146296,36
56.88006,94.41437,18.767155,37
54.76714,94.18189,19.707376,38
55.17463,94.15651,19.49094,39
54.93804,94.26068,19.661322,40
55.785854,94.0934,19.153772,41
54.570114,93.92713,19.678509,42
54.437355,93.9566,19.75962,43
54.779068,93.909164,19.56505,44
54.554478,93.61331,19.529415,45
55.40561,93.44443,19.019411,46
54.738316,93.32877,19.295229,47
54.10209,93.33005,19.61398,48
53.895206,93.475716,19.790255,49
54.791016,93.28812,19.248552,50
53.631733,93.27843,19.823347,51
54.577026,93.33506,19.379017,52
53.758545,93.18385,19.712656,53
53.62913,93.0316,19.701233,54
53.187016,93.03221,19.922598,55
54.47871,92.95865,19.239971,56
53.565273,92.80086,19.617792,57
53.08652,92.81189,19.862682,58
54.012257,92.950195,19.468967,59
53.129856,92.61824,19.744192,60
53.612625,92.59485,19.49111,61
53.2294,92.681076,19.725836,62
53.48521,92.51698,19.515886,63
53.071293,92.438446,19.683578,64
53.196903,92.52802,19.66556,65
53.001812,92.44676,19.722475,66
53.109257,92.39661,19.643673,67
53.419224,92.319214,19.449995,68
53.615173,92.200516,19.29267,69
52.89537,92.28463,19.69463,70
52.81538,92.28537,19.734993,71
52.447624,92.22447,19.888426,72
52.40313,92.192764,19.894817,73
53.036266,92.06572,19.514727,74
52.483723,92.109344,19.81281,75
52.60559,92.11465,19.754528,76
52.714214,91.97641,19.631096,77
53.10437,91.983315,19.439472,78
53.039894,92.05179,19.505947,79
52.254364,92.0414,19.893515,80
52.59753,91.96307,19.682772,81
52.727837,91.929054,19.600609,82
52.51516,91.812805,19.648823,83
52.428326,91.78027,19.675972,84
52.78144,91.84909,19.533825,85
52.18475,91.841095,19.82817,86
52.439545,91.80927,19.684864,87
52.648865,91.76166,19.556395,88
52.309265,91.771164,19.730951,89
52.512695,91.73125,19.609276,90
52.59877,91.72664,19.563936,91
52.155594,91.73981,19.792109,92
52.44922,91.71362,19.632204,93
52.40582,91.69267,19.643425,94
52.16652,91.71771,19.775599,95
52.492912,91.71277,19.609926,96
52.29318,91.715576,19.711199,97
52.276196,91.711075,19.717442,98
52.244038,91.694786,19.725374,99
52.348484,91.69035,19.670935,100
