bce,elbo,kld,epoch
97.82205,120.19705,22.375,1
80.34579,105.84123,25.495443,2
73.27517,97.882454,24.607286,3
67.3328,92.71028,25.377476,4
64.48683,89.22115,24.734324,5
61.46152,86.751,25.289476,6
59.896057,84.77033,24.874275,7
58.174755,83.74691,25.572153,8
57.089603,82.82407,25.734468,9
56.881893,82.03362,25.151728,10
55.7552,80.818054,25.062853,11
54.529064,80.10656,25.577494,12
54.146404,80.06436,25.917953,13
53.390255,79.26044,25.87018,14
53.682423,79.61668,25.934258,15
53.255577,78.65172,25.396145,16
51.655758,78.2546,26.598843,17
51.891224,78.48836,26.597136,18
51.43222,77.91451,26.48229,19
51.325294,77.94791,26.622614,20
51.588352,77.83581,26.247458,21
50.91025,77.57559,26.665342,22
50.808647,77.38587,26.577227,23
49.953045,77.25334,27.300299,24
50.566284,77.31518,26.748896,25
50.061813,77.12856,27.066748,26
50.311184,76.806915,26.495735,27
50.07905,76.998924,26.919878,28
50.639957,77.0804,26.440441,29
49.747734,77.03626,27.288532,30
49.60947,77.06948,27.460012,31
49.306263,76.54356,27.237297,32
49.523224,76.46652,26.9433,33
49.591747,76.64343,27.051682,34
49.688553,76.65932,26.970762,35
49.568096,76.48393,26.915836,36
49.168846,76.50561,27.336763,37
49.641655,76.603806,26.962152,38
49.0024,76.269875,27.267477,39
48.670746,76.20435,27.53361,40
49.431477,76.30427,26.87279,41
48.407978,76.00478,27.596807,42
49.057137,76.22307,27.165932,43
49.04779,76.25529,27.207499,44
48.570232,76.21027,27.640043,45
48.704285,76.309364,27.605082,46
48.742096,76.178406,27.436312,47
48.23758,76.13022,27.892643,48
48.44315,76.00802,27.564867,49
48.46285,76.24134,27.778494,50
48.360905,76.27447,27.913563,51
48.11083,76.06766,27.95683,52
48.462887,75.973976,27.511091,53
47.97505,75.89614,27.921093,54
48.468605,76.02368,27.555079,55
47.696762,75.885765,28.189005,56
47.77519,75.91686,28.141672,57
47.900738,75.79094,27.890203,58
48.053085,75.82529,27.772203,59
47.972595,75.92555,27.952957,60
47.422604,75.7684,28.345802,61
47.715366,75.73031,28.014944,62
47.763813,75.70609,27.942276,63
47.455715,75.65527,28.199556,64
47.72525,75.61302,27.88777,65
47.46857,75.55002,28.081451,66
47.17795,75.51012,28.33216,67
47.37539,75.53251,28.157124,68
47.09015,75.54236,28.45221,69
47.165234,75.48252,28.317286,70
47.40679,75.50797,28.10118,71
47.513237,75.45922,27.945982,72
47.40682,75.43558,28.028759,73
46.926823,75.34613,28.41931,74
47.200943,75.354095,28.15315,75
47.22297,75.2851,28.062134,76
47.087715,75.31282,28.22511,77
46.786823,75.28545,28.498629,78
46.959457,75.29833,28.338879,79
46.816967,75.21756,28.400597,80
47.121323,75.26193,28.140614,81
47.018772,75.18236,28.163586,82
46.70185,75.19373,28.491879,83
46.914722,75.15617,28.241453,84
46.82132,75.15456,28.333237,85
46.967915,75.124275,28.15636,86
46.82989,75.10979,28.279898,87
46.704468,75.08771,28.383236,88
46.741863,75.05781,28.315948,89
46.722687,75.08906,28.366373,90
46.62963,75.04549,28.415855,91
46.621014,75.02404,28.40303,92
46.680927,75.02648,28.345556,93
46.683968,74.98856,28.304594,94
46.67612,75.00246,28.326334,95
46.693417,74.965126,28.271711,96
46.601456,74.96976,28.3683,97
46.58125,74.986824,28.405573,98
46.63108,74.98886,28.35778,99
46.629776,74.97771,28.347929,100
