bce,elbo,kld,epoch
79.433815,109.36721,29.933393,1
66.2666,99.19208,32.92548,2
61.34745,94.32901,32.98156,3
57.656197,91.23492,33.578716,4
55.522472,89.50454,33.98207,5
53.81863,87.43947,33.620834,6
53.64428,86.55648,32.912205,7
51.828434,85.66883,33.840397,8
51.319973,84.774574,33.454597,9
50.97161,83.82576,32.854145,10
50.635372,83.54205,32.906677,11
49.4901,82.94571,33.45561,12
49.12985,82.36175,33.2319,13
48.919983,82.05011,33.13013,14
48.584038,81.76163,33.17759,15
48.88293,81.40567,32.52274,16
48.365685,81.165985,32.800297,17
47.967007,81.237495,33.270493,18
47.92887,80.57753,32.648655,19
47.618996,80.46686,32.847866,20
46.715374,80.420456,33.70508,21
47.47073,80.04708,32.57635,22
46.51621,79.98503,33.468822,23
47.01901,79.81698,32.797974,24
46.36436,79.765526,33.401165,25
46.929726,79.47539,32.545662,26
46.76298,79.48504,32.72206,27
46.602478,79.26427,32.66179,28
46.74347,79.15685,32.413387,29
46.12148,79.19284,33.07136,30
45.5581,78.87063,33.31253,31
45.90992,79.06263,33.15271,32
46.098312,78.76781,32.669495,33
46.18783,78.78365,32.595825,34
45.83072,78.57531,32.74459,35
45.773846,78.59344,32.819588,36
44.90337,78.38485,33.48148,37
45.353424,78.22517,32.871746,38
45.910572,78.33519,32.424618,39
45.195446,78.14897,32.95352,40
45.267956,78.06315,32.795193,41
45.09736,78.005554,32.90819,42
44.919304,77.87308,32.953773,43
44.793636,77.86897,33.07534,44
44.375313,77.665955,33.29064,45
44.784515,77.87694,33.092422,46
44.516438,77.53201,33.01558,47
44.681267,77.523186,32.84192,48
44.967472,77.56446,32.596985,49
44.505238,77.41737,32.912136,50
44.337494,77.297485,32.95999,51
44.116005,77.39943,33.283424,52
44.039246,77.156944,33.117695,53
44.332172,77.105316,32.773144,54
44.137146,77.06913,32.931984,55
44.206303,77.06621,32.859905,56
43.894753,77.00764,33.112885,57
44.181744,76.972916,32.79117,58
43.67001,76.9556,33.28559,59
44.090614,76.93008,32.839462,60
44.029877,76.81522,32.785347,61
43.629066,76.716324,33.087254,62
43.594402,76.6866,33.092197,63
43.75014,76.57325,32.823105,64
44.208736,76.60489,32.39615,65
43.883057,76.64767,32.764614,66
43.82606,76.50178,32.67572,67
43.65102,76.48201,32.830994,68
43.547916,76.4329,32.884987,69
43.601288,76.42015,32.818867,70
43.65672,76.341515,32.68479,71
43.335926,76.33265,32.996727,72
43.467434,76.305725,32.83829,73
43.26254,76.16738,32.904842,74
43.39332,76.15759,32.764275,75
43.231873,76.15096,32.919094,76
43.237167,76.13985,32.902683,77
42.830124,76.094475,33.26435,78
43.256317,75.99903,32.742714,79
43.18807,76.00534,32.817272,80
43.17029,75.99018,32.81989,81
43.095116,75.94477,32.84966,82
42.833427,75.933136,33.099712,83
43.24079,75.90924,32.66845,84
42.816742,75.86291,33.04617,85
43.083836,75.874886,32.791054,86
42.96897,75.84325,32.874275,87
43.052425,75.80436,32.75193,88
43.0798,75.83557,32.755768,89
43.04689,75.81167,32.764774,90
42.814682,75.780624,32.965942,91
42.93396,75.768394,32.83443,92
42.844,75.76129,32.917294,93
42.95408,75.74761,32.793537,94
42.84914,75.73948,32.890343,95
42.856575,75.73152,32.87495,96
42.85554,75.729744,32.874207,97
42.779766,75.71512,32.93535,98
42.822422,75.71906,32.896637,99
42.909874,75.719536,32.809666,100
