bce,elbo,kld,epoch
83.04836,102.60867,19.560308,1
73.66338,93.36323,19.699844,2
69.80904,89.61397,19.804934,3
68.22457,88.50252,20.277946,4
65.04731,85.29131,20.244005,5
63.686543,84.338264,20.651724,6
63.03873,83.20703,20.1683,7
61.861713,82.83862,20.976913,8
60.57948,81.46946,20.889978,9
59.923878,80.69945,20.775568,10
59.181553,80.34129,21.15974,11
58.72805,79.471176,20.743124,12
58.374886,79.081314,20.706432,13
57.81261,78.864494,21.051882,14
58.1772,79.06784,20.890644,15
57.99382,79.127625,21.133806,16
57.99041,78.71739,20.726978,17
56.95902,78.13007,21.171053,18
57.02858,78.25614,21.22756,19
57.138554,78.03588,20.897326,20
56.86216,78.29939,21.437237,21
56.63126,77.581116,20.94986,22
56.022087,77.58474,21.562654,23
55.88691,77.18378,21.296871,24
55.736717,76.93298,21.196268,25
55.959625,77.132355,21.172728,26
55.777,77.400314,21.623318,27
55.76237,77.06017,21.297802,28
55.92741,77.13016,21.202747,29
55.53588,76.85063,21.314747,30
55.426846,76.84279,21.415947,31
55.05116,76.680984,21.62983,32
55.49448,76.82804,21.333559,33
55.45366,76.605354,21.151693,34
54.91432,76.73605,21.821728,35
55.153137,76.74147,21.588337,36
54.947876,76.797714,21.849842,37
55.284103,76.60737,21.323267,38
55.412407,76.892456,21.480051,39
54.508266,76.41365,21.905382,40
55.149467,76.496254,21.346786,41
54.783806,76.44605,21.662245,42
54.744457,76.66732,21.922861,43
55.018585,76.813896,21.795311,44
54.71265,76.530556,21.817904,45
55.08557,76.719376,21.633806,46
54.905693,76.63751,21.731823,47
54.731304,76.46462,21.733316,48
54.685062,76.48648,21.801414,49
54.913082,76.521996,21.608915,50
54.774776,76.6245,21.849722,51
54.769207,76.61941,21.850199,52
54.894417,76.504845,21.61043,53
54.694004,76.65257,21.958569,54
54.65339,76.43965,21.786264,55
54.828564,76.654144,21.82558,56
54.500835,76.44028,21.939444,57
54.376343,76.514046,22.137705,58
54.380917,76.51803,22.137112,59
54.341618,76.47595,22.134336,60
54.275723,76.45448,22.178764,61
54.399784,76.54954,22.149754,62
54.31045,76.580734,22.270285,63
54.46913,76.55336,22.084225,64
54.427124,76.49818,22.07105,65
54.772987,76.490746,21.717756,66
54.66521,76.57915,21.91394,67
54.398952,76.55383,22.15488,68
54.348484,76.54319,22.194704,69
54.5434,76.5082,21.9648,70
54.434612,76.54804,22.11343,71
54.391754,76.48515,22.093401,72
54.430492,76.535736,22.105247,73
54.380516,76.50251,22.121992,74
54.32882,76.56098,22.232164,75
54.39859,76.49163,22.093039,76
54.293526,76.495316,22.20179,77
54.57514,76.51567,21.940525,78
54.383766,76.478325,22.09456,79
54.351463,76.50156,22.15009,80
54.44297,76.49336,22.050396,81
54.392185,76.500534,22.108347,82
54.410774,76.4797,22.068924,83
54.372524,76.44331,22.070791,84
54.28691,76.48237,22.19546,85
54.287918,76.4847,22.196787,86
54.263947,76.50647,22.242527,87
54.433773,76.453316,22.01954,88
54.26592,76.43542,22.169498,89
54.344406,76.44205,22.097645,90
54.33463,76.44282,22.108187,91
54.36804,76.428474,22.060436,92
54.273685,76.460724,22.187037,93
54.323692,76.434784,22.111092,94
54.33612,76.42899,22.092875,95
54.2814,76.42963,22.148226,96
54.329857,76.43504,22.105185,97
54.358482,76.44336,22.084879,98
54.329376,76.42412,22.09474,99
54.31354,76.44429,22.13075,100
