gkbar,gnabar,ADP_peak_amplitude,ADP_peak_values,AHP1_depth_from_peak,AHP2_depth_from_peak,AHP_depth,AHP_depth_abs,AHP_depth_abs_slow,AHP_depth_diff,AHP_depth_from_peak,AHP_depth_slow,AHP_slow_time,AHP_time_from_peak,AP1_amp,AP1_begin_voltage,AP1_begin_width,AP1_peak,AP1_width,AP2_AP1_begin_width_diff,AP2_AP1_diff,AP2_AP1_peak_diff,AP2_amp,AP2_begin_voltage,AP2_begin_width,AP2_peak,AP2_width,AP_amplitude,AP_amplitude_change,AP_amplitude_diff,AP_amplitude_from_voltagebase,AP_begin_time,AP_begin_voltage,AP_begin_width,AP_duration,AP_duration_change,AP_duration_half_width,AP_duration_half_width_change,AP_fall_rate,AP_fall_rate_change,AP_fall_time,AP_height,AP_peak_downstroke,AP_peak_upstroke,AP_rise_rate,AP_rise_rate_change,AP_rise_time,AP_width,AP_width_between_threshold,APlast_amp,APlast_width,ISI_values,Spikecount,Spikecount_stimint,all_ISI_values,amp_drop_first_last,amp_drop_first_second,amp_drop_second_last,decay_time_constant_after_stim,doublet_ISI,fast_AHP,fast_AHP_change,inv_first_ISI,inv_last_ISI,inv_second_ISI,inv_time_to_first_spike,max_amp_difference,maximum_voltage,maximum_voltage_from_voltagebase,mean_AP_amplitude,mean_frequency,min_AHP_values,min_between_peaks_values,min_voltage_between_spikes,minimum_voltage,peak_time,peak_voltage,postburst_min_values,sag_ratio2,spike_half_width,spike_width2,steady_state_hyper,steady_state_voltage,steady_state_voltage_stimend,strict_burst_mean_freq,time_to_first_spike,time_to_last_spike,time_to_second_spike,voltage,voltage_after_stim,voltage_base,voltage_deflection,voltage_deflection_begin,voltage_deflection_vb_ssse,ISIs
26.35165553362428,120.78057430605226,0.0,-74.43985432629812,115.65531087989532,108.85673835722318,-10.772747599313798,-74.43985432629812,-71.33034241575245,0.02583806209668893,109.66611944542653,-7.663235688768145,0.3866976949946638,2.8857142857142852,97.84241828783398,-56.75809769112096,3.5500000000000007,41.08432059671302,1.731806676994539,-0.41999999999999815,-10.889477439036668,-6.654758672689503,86.95294084879731,-52.5233789247738,3.1300000000000026,34.42956192402352,1.633004487030324,89.52948359955677,-0.11328330913792599,-3.7326965507751453,98.89337184611274,49.91857142857143,-53.04708050783615,3.178571428571427,3.6714285714285717,-0.0877413937867338,1.3428571428571434,-0.11521252796420552,-42.89174126143215,0.022868270503627493,2.5271428571428567,35.22626511912842,-56.86340663378274,239.76636225089592,77.12601456827282,-0.017109655706624913,1.144285714285715,1.6571428571428581,1.6571428571428581,86.64432863550854,1.6287920543821999,12.930000000000001,7.0,4.0,12.978333333333333,6.871928505592649,6.654758672689503,0.21716983290314573,23.461404897237887,13.220000000000002,21.283283483494703,0.23378960200860463,75.64296520423599,77.33952049497297,77.27975270479136,495.04950495049513,6.654758672689503,41.08432059671302,104.75142732369733,89.52948359955677,97.29992702505473,-74.43985432629812,-74.43985432629812,-74.44383639558076,-74.5709902831823,51.06285714285714,35.22626511912842,-74.41596191060216,0.42188612126514297,1.6441682142794452,0.8553863843904755,-63.166325128220464,-53.655360376059846,-68.26730386723546,92.80742459396751,2.0199999999999996,79.89,15.240000000000002,-54.30683709060262,-53.896968546294296,-63.667106726984315,0.8069147108412906,11.90388405436321,-4.60019714025114,12.978333333333333
26.827506454832637,120.67748954888911,0.0,-74.47492317501674,115.64089520773548,108.7340712770663,-10.723865059501932,-74.47492317501674,-71.36529679486492,0.025972960648537935,109.55852831705246,-7.6142386793501,0.3844380970908954,2.8714285714285674,97.70264250571748,-56.66853159250589,3.5199999999999996,41.03411091321159,1.7247031002128044,-0.4099999999999966,-10.954995392170346,-6.7622036292902905,86.74764711354713,-52.47573982962583,3.110000000000003,34.2719072839213,1.6261782790697958,89.32891290448012,-0.1142750340759356,-3.7541239654409346,98.83466325755055,50.15857142857143,-53.006459373386704,3.161428571428572,3.651428571428571,-0.08544839255499169,1.3357142857142854,-0.11373873873873928,-43.08457495938201,0.02020399697166027,2.51285714285714,35.08360514203572,-57.24096024463451,239.34808698897436,77.34822610018428,-0.021384435243037292,1.1385714285714308,1.6457142857142877,1.6457142857142877,86.44027060939467,1.6219148004331316,13.006,7.0,4.0,13.053333333333335,6.983465596009083,6.7622036292902905,0.22126196671879228,180.85736752348865,13.29,21.36857663797987,0.22947545625172094,75.24454477050415,76.92307692307692,76.80491551459292,492.61083743842335,6.7622036292902905,41.03411091321159,104.7851690287264,89.32891290448012,96.75858732462505,-74.47492317501674,-74.47492317501674,-74.47891928241408,-74.60678429452389,51.297142857142866,35.08360514203572,-74.45094653063266,0.4655575314959992,1.637253879043547,0.8514825815094381,-63.77445537454284,-53.77693003084048,-68.80502319801077,92.26510841150238,2.030000000000001,80.35000000000001,15.32,-54.412869160668016,-56.01610158787063,-63.75105811551481,0.28027444947918667,11.98765029608267,-5.053965082495964,13.053333333333335
44.20194019777345,121.5832838295223,0.0,-75.38892722184559,114.51212039116373,,-9.685631402041338,-75.38892722184559,,,114.51212039116373,,,2.6400000000000006,95.23275817613293,-56.10956500681478,3.1400000000000006,39.12319316931815,1.5391426160270596,,,,,,,,,95.23275817613293,,,104.8264889891224,11.15,-56.10956500681478,3.1400000000000006,3.5299999999999994,,1.2899999999999991,,-48.116006513831685,,2.3599999999999994,39.12319316931815,-69.13345437711632,297.4062359780715,81.39551980866064,,1.17,1.5899999999999999,1.5899999999999999,95.23275817613293,1.5391426160270596,,1.0,1.0,,,,,523.6687138362537,,,,,,,431.03448275862064,,39.12319316931815,104.8264889891224,95.23275817613293,431.03448275862064,-75.38892722184559,-75.38892722184559,,-75.38892722184559,12.32,39.12319316931815,,-0.5039037270011065,1.5391426160270596,,-60.83827043516187,-60.831874606864176,-60.82267005795667,,2.3200000000000003,2.3200000000000003,,-60.63135644774846,-60.871175638662855,-65.70329581980425,4.860945581864669,14.794635832907126,4.880625761847583,
34.115437019666444,115.92773920868174,0.0,-74.85597726781782,114.80454938384199,105.4682026065535,-10.053009890411635,-74.85597726781782,-71.60735127376444,0.03613725420205753,106.75670006117066,-6.8043838963582495,0.342290029815679,2.623333333333334,96.13596246047109,-56.33552565947002,3.3100000000000005,39.80043680100108,1.615846575941056,-0.44000000000000306,-13.942298274969318,-9.169244389360816,82.19366418550177,-51.56247177386152,2.8699999999999974,30.63119241164026,1.5257662435244748,85.41963804601049,-0.1486273418075905,-4.820043111504352,96.70369017075903,47.83833333333334,-52.25468230451664,2.931666666666665,3.4133333333333318,-0.09892473118279635,1.2299999999999975,-0.12262773722628037,-46.04501051813589,0.014944807126557932,2.2933333333333334,31.90072279335284,-61.8930202131635,224.14644835228842,75.0721870120652,-0.05676827929138164,1.1199999999999983,1.4916666666666683,1.4916666666666683,81.67583312595804,1.5219346660857305,14.607499999999998,6.0,4.0,14.663999999999998,9.563737755749777,9.169244389360816,0.3944933663889607,8.432759967647815,14.889999999999999,22.43843083584604,0.25241893829118356,67.1591672263264,68.49315068493154,68.39945280437756,454.54545454545433,9.169244389360816,39.80043680100108,104.60340417840726,85.41963804601049,86.37443316778233,-74.85597726781782,-74.85597726781782,-74.86248745901527,-75.0041125828409,48.958333333333336,31.90072279335284,-74.82342631183062,-2.5658660827157775,1.5382780108232357,0.7824319844280033,-73.95540487364272,-57.16378938982475,-38.62819488992259,85.57247989046724,2.200000000000001,75.52,17.09,-56.21469355267042,-52.215261852851384,-64.80296737740619,-8.977250035397788,13.414565518248544,26.1747724874836,14.663999999999998
42.22525881634938,113.62624190208393,0.0,-75.28922825374065,113.75855261462763,,-9.692150982000697,-75.28922825374065,,,113.75855261462763,,,2.6400000000000006,94.33489630179128,-55.86557194090429,3.130000000000001,38.46932436088699,1.528682511381144,,,,,,,,,94.33489630179128,,,104.06640163262693,11.17,-55.86557194090429,3.130000000000001,3.530000000000001,,1.2799999999999994,,-47.99009524697164,,2.3500000000000014,38.46932436088699,-67.8924713547563,285.57676282038113,79.94482737439941,,1.1799999999999997,1.5699999999999985,1.5699999999999985,94.33489630179128,1.528682511381144,,1.0,1.0,,,,,791.8504104725552,,,,,,,425.5319148936171,,38.46932436088699,104.06640163262693,94.33489630179128,425.5319148936171,-75.28922825374065,-75.28922825374065,,-75.28922825374065,12.35,38.46932436088699,,-0.5076651158293225,1.528682511381144,,-60.690972029223005,-60.67320361444661,-60.67671032082728,,2.3499999999999996,2.3499999999999996,,-60.494386720454294,-60.712642723604,-65.59707727173995,4.903419803814671,15.069989942671434,4.9203669509126655,
44.70378746922968,120.61730332659502,0.0,-75.39728206356354,114.35129636872378,,-9.648333134885917,-75.39728206356354,,,114.35129636872378,,,2.6400000000000006,94.96984803529972,-56.01583373013948,3.120000000000001,38.954014305160236,1.531719839401293,,,,,,,,,94.96984803529972,,,104.70296323383786,11.17,-56.01583373013948,3.120000000000001,3.51,,1.2899999999999991,,-48.23957823149894,,2.3499999999999996,38.954014305160236,-69.30041410880042,295.7470941192836,81.87055865112043,,1.1600000000000001,1.5700000000000003,1.5700000000000003,94.96984803529972,1.531719839401293,,1.0,1.0,,,,,839.6562227477758,,,,,,,429.18454935622316,,38.954014305160236,104.70296323383786,94.96984803529972,429.18454935622316,-75.39728206356354,-75.39728206356354,,-75.39728206356354,12.33,38.954014305160236,,-0.501572635270505,1.531719839401293,,-60.92436709708608,-60.902307163658755,-60.90960905224516,,2.33,2.33,,-60.70684095923488,-60.941919961582286,-65.74894892867762,4.822273716611612,14.965734318600127,4.8393398764324616,
33.50877980363199,119.11434964613551,0.0,-71.82181618713511,115.17617782334455,106.55344659245114,-7.119651076904074,-71.82181618713511,-71.6719164232924,3.5634718895023845,104.50985097082805,-6.969751313061335,0.3500421147479972,2.5428571428571445,96.61904881591892,-56.437675012252974,3.34,40.18137380366594,1.634293593754257,-0.4299999999999997,-13.047253968933006,-8.466395542177647,83.57179484698591,-51.85681658549761,2.91,31.714978261488294,1.5414224611850955,86.60014977979671,-0.13825981741565238,-4.5043004506744735,97.39019989392399,54.15714285714285,-52.41500168106199,2.961428571428574,3.4516666666666667,-0.09546666666666663,-12.90857142857143,-12.001199040767396,-45.69386919256138,0.020670246949171415,2.3333333333333326,32.68803478369292,-61.39991387203467,229.62862831667437,76.32463418310736,-0.051514496962551594,1.1142857142857137,1.5214285714285753,1.5214285714285753,83.1061474638955,1.2442826260256923,14.283999999999997,7.0,4.0,14.333333333333334,8.806161613576943,8.466395542177647,0.33976607139929627,2.6805127662509145,14.580000000000002,22.31901703509296,0.24326314870120433,68.58710562414265,70.02801120448179,69.93006993006995,462.96296296296293,8.466395542177647,40.18137380366594,104.88353891389698,86.60014977979671,88.261253309797,-71.82181618713511,-71.82181618713511,-74.85645677121359,-74.9948040196786,55.271428571428565,32.68803478369292,-53.61397268266429,-2.037280197689648,1.5100193925462313,0.7934631044535294,-72.56510945070295,-54.1555392263623,-43.73317567804359,84.01008120974518,2.16,88.16,16.740000000000002,-55.029117594947856,-56.367403809575954,-64.70216511023105,-7.639558289867864,13.120107105228314,20.968989432187463,14.333333333333334
29.740001582990867,127.33806201310763,0.0,-74.7175754683188,116.10507909674621,109.2647070410195,-10.595409119726854,-74.7175754683188,-71.69573621996236,0.024003413945100267,110.0809432219204,-7.5735698713704185,0.3754882700342206,2.817142857142857,98.17903553371065,-56.913391561313695,3.49,41.265643972396944,1.7100248863019678,-0.41999999999999993,-11.039908707851836,-6.706442017479084,87.13912682585881,-52.57992487094095,3.0700000000000003,34.55920195491786,1.610224739330928,89.7651047060185,-0.1142664966704714,-3.7821860845239144,99.48553410219355,51.112857142857145,-53.169779556421474,3.1242857142857168,3.6014285714285768,-0.08931623931623794,1.3228571428571434,-0.11678004535147402,-43.9376458375259,0.02378264402170901,2.4785714285714318,35.363367753601615,-59.66773825189002,247.89564456558244,78.83201957820613,-0.014445650440817493,1.1228571428571443,1.631428571428574,1.631428571428574,86.8324772801389,1.6061109889385128,13.315999999999999,7.0,4.0,13.363333333333335,6.923384318828141,6.706442017479084,0.21694230134905723,4.181660330785476,13.6,21.45322803935503,0.23611575843267704,73.52941176470588,75.13148009015777,75.01875468867217,490.1960784313723,6.706442017479084,41.265643972396944,105.38781032098888,89.7651047060185,94.6073793755913,-74.7175754683188,-74.7175754683188,-74.72126893959215,-74.83943512434927,52.23571428571428,35.363367753601615,-74.69541464067866,0.6406011556537416,1.6215952316653037,0.8410536971045849,-66.40906076640282,-54.14963564446016,-70.98766111179384,90.11715229798739,2.040000000000001,82.22,15.64,-54.768315845847155,-58.07665385571814,-64.12216634859193,-1.987009666261514,12.114606799982369,-6.865494763201909,13.363333333333335
42.976092885839066,111.99725595008144,0.0,-75.30140583184782,113.4661203359921,,-9.632354905944226,-75.30140583184782,,,113.4661203359921,,,2.619999999999999,93.90732317438858,-55.742608670244294,3.0999999999999996,38.164714504144285,1.5166511973053336,,,,,,,,,93.90732317438858,,,103.83376543004788,11.200000000000001,-55.742608670244294,3.0999999999999996,3.5,,1.2700000000000014,,-48.45811790767879,,2.3200000000000003,38.164714504144285,-68.16037866954939,282.5077450783876,79.58247726643101,,1.1799999999999997,1.549999999999999,1.549999999999999,93.90732317438858,1.5166511973053336,,1.0,1.0,,,,,1514.5662768932527,,,,,,,420.1680672268906,,38.164714504144285,103.83376543004788,93.90732317438858,420.1680672268906,-75.30140583184782,-75.30140583184782,,-75.30140583184782,12.38,38.164714504144285,,-0.505089057847955,1.5166511973053336,,-60.81455053150562,-60.78472544639127,-60.803853861603095,,2.380000000000001,2.380000000000001,,-60.612796273258354,-60.82449802684719,-65.66905092590359,4.853438420648558,15.370294024501995,4.865197064300496,
38.29466313337656,125.81350622643828,0.0,-75.09395276507023,115.47324833452808,106.22157473118621,-9.938810004020162,-75.09395276507023,-72.00968508847318,0.032638102728321884,107.4884182694796,-6.854542327423108,0.32932655403102207,2.5816666666666674,96.8147661659849,-56.569282091384544,3.280000000000001,40.245484074600355,1.60743841297954,-0.4499999999999993,-13.998401525082059,-9.100605937247835,82.81636464090285,-51.67148650355033,2.830000000000002,31.14487813735252,1.5131153305230731,86.05430715231279,-0.14819308307059634,-4.847485694723464,97.54960826545944,49.28,-52.408545574780184,2.8966666666666665,3.3650000000000007,-0.09972752043596693,1.2233333333333327,-0.12846715328467284,-46.8227116106525,0.01802096499405149,2.2733333333333356,32.394465504409375,-64.60090626890324,234.98311397109953,77.6156992318448,-0.05518270722203744,1.0916666666666652,1.4866666666666657,1.4866666666666657,82.27230908181451,1.509185345890652,15.182500000000001,6.0,4.0,15.236,9.509854119670763,9.100605937247835,0.40924818242292815,6.28502531864853,15.450000000000001,22.53123491284397,0.25944987843316925,64.72491909385113,65.87615283267455,65.83278472679396,456.62100456621016,9.100605937247835,40.245484074600355,105.40062683565043,86.05430715231279,83.31597583836701,-75.09395276507023,-75.09395276507023,-75.09982856882706,-75.22776425992772,50.37166666666667,32.394465504409375,-75.06457374628611,-3.196938889601366,1.5262560184264269,0.7772652509755644,-54.36642950092652,-59.05993319783288,-32.9535873710533,82.33163181294253,2.1899999999999995,78.37,17.64,-56.960210123183366,-50.43929907503833,-65.15514276105007,2.3690850329914497,13.487573284521012,32.20155538999677,15.236
